instant_hour,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,temp_celsius_hour,atemp_celsius_hour,instant_day,weathersit_day,temp_celsius_day,atemp_celsius_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,temp_hour_cluster,hum_hour_cluster,windspeed_hour_cluster
118,2011-01-06,1,0,1,2,0,4,1,1,64.0,0.0,0,2,2,-0.47999999999999954,-0.9982000000000006,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,No/Very Low Wind
119,2011-01-06,1,0,1,4,0,4,1,2,64.0,6.0032,0,1,1,-0.47999999999999954,-2.9979999999999993,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,Light Wind
120,2011-01-06,1,0,1,5,0,4,1,2,69.0,6.0032,0,4,4,-1.419999999999999,-4.001200000000001,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,Light Wind
121,2011-01-06,1,0,1,6,0,4,1,2,63.0,7.0015,0,36,36,-1.419999999999999,-4.997800000000002,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,Light Wind
122,2011-01-06,1,0,1,7,0,4,1,2,59.0,0.0,0,95,95,-0.47999999999999954,-0.9982000000000006,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,No/Very Low Wind
123,2011-01-06,1,0,1,8,0,4,1,1,59.0,0.0,3,216,219,-0.47999999999999954,-0.9982000000000006,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,No/Very Low Wind
124,2011-01-06,1,0,1,9,0,4,1,2,51.0,0.0,6,116,122,0.4599999999999991,-0.0015999999999998238,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,No/Very Low Wind
125,2011-01-06,1,0,1,10,0,4,1,1,47.0,0.0,3,42,45,1.4000000000000004,1.0015999999999998,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,No/Very Low Wind
126,2011-01-06,1,0,1,11,0,4,1,1,44.0,6.0032,2,57,59,2.34,1.0015999999999998,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,Light Wind
127,2011-01-06,1,0,1,12,0,4,1,1,35.0,0.0,6,78,84,4.220000000000001,3.0014000000000003,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Low Humidity,No/Very Low Wind
128,2011-01-06,1,0,1,13,0,4,1,1,35.0,7.0015,12,55,67,4.220000000000001,1.9982000000000006,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Low Humidity,Light Wind
129,2011-01-06,1,0,1,14,0,4,1,1,36.0,11.0014,11,59,70,5.160000000000002,1.9982000000000006,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Low Humidity,Moderate Wind
130,2011-01-06,1,0,1,15,0,4,1,1,36.0,0.0,8,54,62,5.160000000000002,1.9982000000000006,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Low Humidity,No/Very Low Wind
131,2011-01-06,1,0,1,16,0,4,1,1,38.0,11.0014,12,74,86,4.220000000000001,1.0015999999999998,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Low Humidity,Moderate Wind
132,2011-01-06,1,0,1,17,0,4,1,1,51.0,11.0014,9,163,172,2.34,-0.9982000000000006,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,Moderate Wind
133,2011-01-06,1,0,1,18,0,4,1,1,51.0,8.9981,5,158,163,2.34,-0.9982000000000006,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,Light Wind
134,2011-01-06,1,0,1,19,0,4,1,1,55.00000000000001,6.0032,3,109,112,2.34,1.0015999999999998,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,Light Wind
135,2011-01-06,1,0,1,20,0,4,1,1,51.0,11.0014,3,66,69,1.4000000000000004,-2.0013999999999985,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,Moderate Wind
136,2011-01-06,1,0,1,21,0,4,1,2,55.00000000000001,15.001299999999999,0,48,48,2.34,-2.0013999999999985,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,Moderate Wind
137,2011-01-06,1,0,1,22,0,4,1,2,51.0,19.0012,1,51,52,2.34,-2.0013999999999985,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,Moderate Wind
138,2011-01-06,1,0,1,23,0,4,1,2,59.0,12.998000000000001,4,19,23,1.4000000000000004,-2.9979999999999993,6,1,1.6043559999999992,-0.6082059999999991,51.8261,6.0008684,88,1518,1606,Cold,Moderate Humidity,Moderate Wind
139,2011-01-07,1,0,1,0,0,5,1,2,64.0,12.998000000000001,4,13,17,1.4000000000000004,-2.9979999999999993,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,Moderate Wind
140,2011-01-07,1,0,1,1,0,5,1,2,69.0,15.001299999999999,2,5,7,1.4000000000000004,-2.9979999999999993,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,Moderate Wind
141,2011-01-07,1,0,1,2,0,5,1,2,69.0,15.001299999999999,0,1,1,1.4000000000000004,-2.9979999999999993,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,Moderate Wind
142,2011-01-07,1,0,1,4,0,5,1,2,69.0,8.9981,0,1,1,1.4000000000000004,-2.0013999999999985,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,Light Wind
143,2011-01-07,1,0,1,5,0,5,1,3,55.00000000000001,0.0,0,5,5,2.34,1.9982000000000006,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,No/Very Low Wind
144,2011-01-07,1,0,1,6,0,5,1,2,69.0,0.0,8,26,34,1.4000000000000004,1.0015999999999998,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,No/Very Low Wind
145,2011-01-07,1,0,1,7,0,5,1,1,69.0,8.9981,8,76,84,1.4000000000000004,-2.0013999999999985,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,Light Wind
146,2011-01-07,1,0,1,8,0,5,1,1,51.0,16.997899999999998,20,190,210,1.4000000000000004,-2.9979999999999993,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,Moderate Wind
147,2011-01-07,1,0,1,9,0,5,1,1,47.0,19.999499999999998,9,125,134,1.4000000000000004,-4.001200000000001,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,Moderate Wind
148,2011-01-07,1,0,1,10,0,5,1,1,37.0,22.0028,16,47,63,2.34,-2.9979999999999993,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Low Humidity,Moderate Wind
149,2011-01-07,1,0,1,11,0,5,1,2,40.0,15.001299999999999,19,48,67,1.4000000000000004,-2.9979999999999993,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Low Humidity,Moderate Wind
150,2011-01-07,1,0,1,12,0,5,1,2,37.0,16.997899999999998,9,50,59,1.4000000000000004,-2.9979999999999993,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Low Humidity,Moderate Wind
151,2011-01-07,1,0,1,13,0,5,1,2,37.0,19.0012,9,64,73,1.4000000000000004,-4.001200000000001,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Low Humidity,Moderate Wind
152,2011-01-07,1,0,1,14,0,5,1,2,40.0,16.997899999999998,7,43,50,1.4000000000000004,-2.9979999999999993,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Low Humidity,Moderate Wind
153,2011-01-07,1,0,1,15,0,5,1,2,37.0,11.0014,9,63,72,1.4000000000000004,-2.0013999999999985,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Low Humidity,Moderate Wind
154,2011-01-07,1,0,1,16,0,5,1,2,37.0,11.0014,5,82,87,1.4000000000000004,-2.0013999999999985,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Low Humidity,Moderate Wind
155,2011-01-07,1,0,1,17,0,5,1,2,37.0,0.0,9,178,187,1.4000000000000004,1.0015999999999998,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Low Humidity,No/Very Low Wind
156,2011-01-07,1,0,1,18,0,5,1,1,40.0,6.0032,7,116,123,1.4000000000000004,-0.9982000000000006,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Low Humidity,Light Wind
157,2011-01-07,1,0,1,19,0,5,1,1,55.00000000000001,6.0032,3,92,95,-0.47999999999999954,-2.9979999999999993,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,Light Wind
158,2011-01-07,1,0,1,20,0,5,1,1,47.0,7.0015,1,50,51,0.4599999999999991,-2.0013999999999985,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,Light Wind
159,2011-01-07,1,0,1,21,0,5,1,1,47.0,8.9981,0,39,39,0.4599999999999991,-2.9979999999999993,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,Light Wind
160,2011-01-07,1,0,1,22,0,5,1,2,43.0,11.0014,2,34,36,0.4599999999999991,-2.9979999999999993,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,Moderate Wind
161,2011-01-07,1,0,1,23,0,5,1,2,51.0,11.0014,1,14,15,0.4599999999999991,-2.9979999999999993,7,2,1.2365340000000007,-2.2166259999999998,49.8696,11.304642,148,1362,1510,Cold,Moderate Humidity,Moderate Wind
162,2011-01-08,1,0,1,0,0,6,0,2,51.0,11.0014,1,24,25,0.4599999999999991,-2.9979999999999993,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Moderate Humidity,Moderate Wind
163,2011-01-08,1,0,1,1,0,6,0,2,55.00000000000001,6.0032,1,15,16,0.4599999999999991,-2.0013999999999985,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Moderate Humidity,Light Wind
164,2011-01-08,1,0,1,2,0,6,0,2,55.00000000000001,0.0,3,13,16,0.4599999999999991,-0.0015999999999998238,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Moderate Humidity,No/Very Low Wind
165,2011-01-08,1,0,1,3,0,6,0,3,55.00000000000001,11.0014,0,7,7,0.4599999999999991,-2.9979999999999993,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Moderate Humidity,Moderate Wind
166,2011-01-08,1,0,1,4,0,6,0,3,55.00000000000001,11.0014,0,1,1,0.4599999999999991,-2.9979999999999993,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Moderate Humidity,Moderate Wind
167,2011-01-08,1,0,1,5,0,6,0,2,74.0,11.0014,0,5,5,-0.47999999999999954,-4.997800000000002,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,High Humidity,Moderate Wind
168,2011-01-08,1,0,1,6,0,6,0,2,74.0,11.0014,0,2,2,-0.47999999999999954,-4.997800000000002,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,High Humidity,Moderate Wind
169,2011-01-08,1,0,1,7,0,6,0,2,74.0,7.0015,1,8,9,-0.47999999999999954,-4.001200000000001,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,High Humidity,Light Wind
170,2011-01-08,1,0,1,8,0,6,0,3,93.0,7.0015,0,15,15,-0.47999999999999954,-4.001200000000001,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,High Humidity,Light Wind
171,2011-01-08,1,0,1,9,0,6,0,3,93.0,7.0015,0,20,20,-0.47999999999999954,-4.001200000000001,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,High Humidity,Light Wind
172,2011-01-08,1,0,1,10,0,6,0,2,80.0,11.0014,5,56,61,0.4599999999999991,-2.9979999999999993,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,High Humidity,Moderate Wind
173,2011-01-08,1,0,1,11,0,6,0,2,69.0,26.0027,2,60,62,1.4000000000000004,-4.001200000000001,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Moderate Humidity,Strong Wind
174,2011-01-08,1,0,1,12,0,6,0,2,59.0,23.9994,8,90,98,1.4000000000000004,-4.001200000000001,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Moderate Humidity,Moderate Wind
175,2011-01-08,1,0,1,13,0,6,0,1,44.0,22.0028,7,95,102,1.4000000000000004,-4.001200000000001,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Moderate Humidity,Moderate Wind
176,2011-01-08,1,0,1,14,0,6,0,1,32.0,32.9975,12,83,95,1.4000000000000004,-4.997800000000002,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Low Humidity,Strong Wind
177,2011-01-08,1,0,1,15,0,6,0,1,32.0,30.002599999999997,5,69,74,1.4000000000000004,-4.997800000000002,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Low Humidity,Strong Wind
178,2011-01-08,1,0,1,16,0,6,0,1,28.999999999999996,30.002599999999997,8,68,76,0.4599999999999991,-6.9976,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Low Humidity,Strong Wind
179,2011-01-08,1,0,1,17,0,6,0,1,37.0,36.9974,5,64,69,-0.47999999999999954,-8.0008,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Low Humidity,Strong Wind
180,2011-01-08,1,0,1,18,0,6,0,1,39.0,19.999499999999998,3,52,55,-1.419999999999999,-8.0008,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Low Humidity,Moderate Wind
181,2011-01-08,1,0,1,19,0,6,0,1,36.0,16.997899999999998,4,26,30,-1.419999999999999,-8.0008,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Low Humidity,Moderate Wind
182,2011-01-08,1,0,1,20,0,6,0,1,36.0,16.997899999999998,0,28,28,-2.3600000000000003,-8.0008,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Low Humidity,Moderate Wind
183,2011-01-08,1,0,1,21,0,6,0,1,39.0,23.9994,2,35,37,-2.3600000000000003,-8.997399999999999,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Low Humidity,Moderate Wind
184,2011-01-08,1,0,1,22,0,6,0,1,36.0,26.0027,1,33,34,-2.3600000000000003,-8.997399999999999,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Low Humidity,Strong Wind
185,2011-01-08,1,0,1,23,0,6,0,1,39.0,30.002599999999997,0,22,22,-3.3,-12.000399999999999,8,2,-0.24499999999999922,-5.291236,53.5833,17.875868,68,891,959,Cold,Low Humidity,Strong Wind
186,2011-01-09,1,0,1,0,0,0,0,1,42.0,26.0027,1,24,25,-3.3,-10.9972,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Strong Wind
187,2011-01-09,1,0,1,1,0,0,0,1,42.0,31.0009,0,12,12,-3.3,-12.000399999999999,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Strong Wind
188,2011-01-09,1,0,1,2,0,0,0,1,46.0,31.0009,0,11,11,-3.3,-12.000399999999999,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Strong Wind
189,2011-01-09,1,0,1,3,0,0,0,1,46.0,27.999299999999998,0,4,4,-3.3,-10.9972,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Strong Wind
190,2011-01-09,1,0,1,4,0,0,0,1,53.0,12.998000000000001,0,1,1,-4.24,-10.0006,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Moderate Wind
191,2011-01-09,1,0,1,5,0,0,0,1,53.0,12.998000000000001,0,1,1,-4.24,-10.0006,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Moderate Wind
192,2011-01-09,1,0,1,6,0,0,0,1,49.0,19.0012,0,1,1,-3.3,-10.0006,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Moderate Wind
193,2011-01-09,1,0,1,7,0,0,0,1,53.0,12.998000000000001,1,5,6,-4.24,-10.0006,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Moderate Wind
194,2011-01-09,1,0,1,8,0,0,0,1,49.0,19.0012,0,10,10,-3.3,-10.0006,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Moderate Wind
195,2011-01-09,1,0,1,9,0,0,0,1,46.0,35.0008,0,19,19,-2.3600000000000003,-10.9972,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Strong Wind
196,2011-01-09,1,0,1,10,0,0,0,1,43.0,26.0027,0,49,49,-1.419999999999999,-8.997399999999999,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Strong Wind
197,2011-01-09,1,0,1,11,0,0,0,1,40.0,35.0008,2,47,49,-0.47999999999999954,-8.0008,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Low Humidity,Strong Wind
198,2011-01-09,1,0,1,12,0,0,0,1,37.0,30.002599999999997,4,79,83,0.4599999999999991,-6.9976,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Low Humidity,Strong Wind
199,2011-01-09,1,0,1,13,0,0,0,1,34.0,30.002599999999997,6,69,75,1.4000000000000004,-4.997800000000002,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Low Humidity,Strong Wind
200,2011-01-09,1,0,1,14,0,0,0,1,32.0,31.0009,8,64,72,2.34,-4.001200000000001,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Low Humidity,Strong Wind
201,2011-01-09,1,0,1,15,0,0,0,1,35.0,23.9994,5,77,82,2.34,-2.9979999999999993,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Low Humidity,Moderate Wind
202,2011-01-09,1,0,1,16,0,0,0,1,34.0,30.002599999999997,13,79,92,1.4000000000000004,-4.997800000000002,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Low Humidity,Strong Wind
203,2011-01-09,1,0,1,17,0,0,0,1,37.0,26.0027,3,59,62,0.4599999999999991,-6.0009999999999994,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Low Humidity,Strong Wind
204,2011-01-09,1,0,1,18,0,0,0,1,40.0,22.0028,4,44,48,-0.47999999999999954,-6.9976,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Low Humidity,Moderate Wind
205,2011-01-09,1,0,1,19,0,0,0,1,43.0,22.0028,1,40,41,-0.47999999999999954,-6.9976,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Moderate Wind
206,2011-01-09,1,0,1,20,0,0,0,1,46.0,16.997899999999998,0,38,38,-1.419999999999999,-8.0008,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Moderate Wind
207,2011-01-09,1,0,1,21,0,0,0,1,46.0,27.999299999999998,1,19,20,-1.419999999999999,-8.997399999999999,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Strong Wind
208,2011-01-09,1,0,1,22,0,0,0,1,46.0,19.999499999999998,5,10,15,-1.419999999999999,-8.0008,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Moderate Wind
209,2011-01-09,1,0,1,23,0,0,0,1,50.0,12.998000000000001,0,6,6,-2.3600000000000003,-6.9976,9,1,-1.4983489999999993,-8.33245,43.416700000000006,24.25065,54,768,822,Cold,Moderate Humidity,Moderate Wind
210,2011-01-10,1,0,1,0,0,1,1,1,50.0,19.0012,2,3,5,-2.3600000000000003,-8.0008,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Moderate Humidity,Moderate Wind
211,2011-01-10,1,0,1,1,0,1,1,1,50.0,19.0012,1,0,1,-2.3600000000000003,-8.0008,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Moderate Humidity,Moderate Wind
212,2011-01-10,1,0,1,2,0,1,1,1,50.0,15.001299999999999,0,3,3,-2.3600000000000003,-8.0008,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Moderate Humidity,Moderate Wind
213,2011-01-10,1,0,1,3,0,1,1,1,50.0,15.001299999999999,0,1,1,-2.3600000000000003,-8.0008,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Moderate Humidity,Moderate Wind
214,2011-01-10,1,0,1,4,0,1,1,1,54.0,8.9981,1,2,3,-3.3,-8.0008,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Moderate Humidity,Light Wind
215,2011-01-10,1,0,1,5,0,1,1,1,54.0,16.997899999999998,0,3,3,-3.3,-8.997399999999999,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Moderate Humidity,Moderate Wind
216,2011-01-10,1,0,1,6,0,1,1,1,50.0,19.0012,0,31,31,-2.3600000000000003,-8.0008,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Moderate Humidity,Moderate Wind
217,2011-01-10,1,0,1,7,0,1,1,1,50.0,15.001299999999999,2,75,77,-2.3600000000000003,-8.0008,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Moderate Humidity,Moderate Wind
218,2011-01-10,1,0,1,8,0,1,1,2,50.0,19.0012,4,184,188,-2.3600000000000003,-8.0008,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Moderate Humidity,Moderate Wind
219,2011-01-10,1,0,1,9,0,1,1,2,50.0,16.997899999999998,2,92,94,-1.419999999999999,-8.0008,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Moderate Humidity,Moderate Wind
220,2011-01-10,1,0,1,10,0,1,1,2,50.0,19.999499999999998,0,31,31,-1.419999999999999,-8.0008,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Moderate Humidity,Moderate Wind
221,2011-01-10,1,0,1,11,0,1,1,2,47.0,19.0012,2,28,30,-0.47999999999999954,-6.9976,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Moderate Humidity,Moderate Wind
222,2011-01-10,1,0,1,12,0,1,1,2,40.0,19.0012,5,47,52,1.4000000000000004,-4.001200000000001,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Low Humidity,Moderate Wind
223,2011-01-10,1,0,1,13,0,1,1,2,40.0,19.0012,4,50,54,1.4000000000000004,-4.001200000000001,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Low Humidity,Moderate Wind
224,2011-01-10,1,0,1,14,0,1,1,2,40.0,15.001299999999999,0,47,47,1.4000000000000004,-2.9979999999999993,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Low Humidity,Moderate Wind
225,2011-01-10,1,0,1,15,0,1,1,2,40.0,15.001299999999999,2,43,45,1.4000000000000004,-2.9979999999999993,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Low Humidity,Moderate Wind
226,2011-01-10,1,0,1,16,0,1,1,1,40.0,8.9981,4,70,74,1.4000000000000004,-2.0013999999999985,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Low Humidity,Light Wind
227,2011-01-10,1,0,1,17,0,1,1,1,40.0,7.0015,4,174,178,1.4000000000000004,-0.9982000000000006,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Low Humidity,Light Wind
228,2011-01-10,1,0,1,18,0,1,1,1,40.0,15.001299999999999,1,154,155,1.4000000000000004,-2.9979999999999993,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Low Humidity,Moderate Wind
229,2011-01-10,1,0,1,19,0,1,1,1,47.0,11.0014,3,92,95,-0.47999999999999954,-4.997800000000002,10,1,-0.9108490000000007,-6.041392,48.2917,14.958889,41,1280,1321,Cold,Moderate Humidity,Moderate Wind
